1	0.002167
2	0.001985
3	0.001851
4	0.001853
5	0.001840
6	0.001877
7	0.001973
8	0.001894
9	0.001769
10	0.001899
11	0.003362
12	0.001959
13	0.001888
14	0.001937
15	0.001870
16	0.002579
17	0.007053
18	0.005906
19	0.006888
20	0.005227
21	0.006227
22	0.006066
23	0.012141
24	0.007555
25	0.019480
26	0.008884
27	0.012096
28	0.014087
29	0.015012
30	0.018807
31	0.025344
32	0.036384
33	0.048776
34	0.067886
35	0.087722
